id,release_dates,name,category,slug,platforms,genres,tags,age_ratings,rating,rating_count,similar_games,themes,summary,involved_companies
11519,2016,Net High,main_game,net-high,['PlayStation Vita'],"['Adventure', 'Visual Novel']","['27', '268435487', '268435490']",,,0,"['Supipara', 'Red Comrades Save the Galaxy: Reloaded', 'Red Comrades 2: For the Great Justice - Reloaded', ""KonoSuba: God's Blessing on this Wonderful World! Judgment on this Greedy Game!"", 'Dies irae: Pantheon', 'Kingdom of Loathing: The Home Game', ""Captain's Big Day"", 'Cooking With Cthulhu', ""At Dawn's Edge"", 'Tres Acordes']",['Comedy'],"Net High is an upcoming internet trolling adventure game by Marvelous. The game takes place in a social networking obsessed near-future Japan where you play as low-ranking guy who’s mission is to expose the secrets of supposed “riajuu” (socialites, or those who live fulfilling lives). Net High's basic structure can be broken down into four phases: introduction, investigation, ENJ battles (aka Flame Wars) and the riajuu experience.",['Marvelous']
112296,2012,Kokoro Connect: Yochi Random,main_game,kokoro-connect-yochi-random,['PlayStation Portable'],['Visual Novel'],"['27', '31', '44', '268435490', '536870990', '536871874', '536872017', '536872225', '536872450', '536874038', '536875053', '536894845', '536895472', '536895689']",['CERO_B'],,0,"['Everlasting Summer', 'Muv-Luv', 'Saya no Uta', 'If My Heart Had Wings', 'Toradora! Portable', 'Boku ha Tomodachi ga Sukunai Portable', 'Nisekoi Yomeiri!?', 'Date A Live: Ren Dystopia', 'The Princess, the Stray Cat, and Matters of the Heart', 'My Next Life as a Villainess: All Routes Lead to Doom!']","['Comedy', 'Drama', 'Romance']","Kokoro Connect: Yochi Random is a visual novel adaption of the light novel series Kokoro Connect, which features an alternative storyline based on the original novels and features multiple routes and endings determined by the player's choices during their playthrough.","['Banpresto', 'Namco Bandai Games']"
21906,2014,Tenkai Knights: Brave Battle,main_game,tenkai-knights-brave-battle,['Nintendo 3DS'],,,"['E10', 'CERO_A', 'Seven']",,0,,['Action'],"In this 2D-robot combat game, you can step into the role of one of the four Tenkai Knights heroes and must stop the evil Vilius and his army of shape shifting robots from destroying planet Earth and Quarton. Power-up your hero with over 100 customisation parts and co-operate with an ally to complete missions from the Story Mode! Up to 4 Players can also compete against each other in a VS mode to find out who's the most powerful hero! 
 
For the first time ever, relive the Tenkai Knights experience in an exciting action game offering a lot of customisation possibilities and all the fun from the Spin Master Toy line and the animated TV series!",
2025,2016,Mount & Blade: Warband,main_game,mount-blade-warband,"['Linux', 'PC (Microsoft Windows)', 'Mac', 'PlayStation 4', 'Xbox One']","['Shooter', 'Role-playing (RPG)', 'Simulator', 'Strategy', 'Adventure']","['1', '17', '22', '33', '38', '41', '268435461', '268435468', '268435469', '268435471', '268435487', '536871017', '536871063', '536871365', '536871475', '536871535', '536871613', '536871945', '536872055', '536872070', '536872245', '536872371', '536872406', '536873364', '536874345', '536874916', '536875091', '536875161', '536875162', '536875196', '536875257', '536875593', '536875682', '536875735', '536875766', '536875781', '536875790', '536875868', '536876062', '536876365', '536876400', '536876569', '536876730', '536876748', '536876974', '536877227', '536878286', '536880516', '536880645', '536883865']","['T', 'Sixteen', 'ACB_M', 'GRAC_Fifteen', 'USK_12']",86.04317430551527,290,"['Cyberpunk 2077', 'Life is Feudal: Your Own', 'Endless Legend', 'Mount & Blade II: Bannerlord', 'Aarklash: Legacy', 'Battle Brothers', 'Miscreated', 'Force of Nature', 'Citadel: Forged With Fire', 'Remnant: From the Ashes']","['Action', 'Fantasy', 'Historical', 'Sandbox', 'Open world', '4X (explore, expand, exploit, and exterminate)']","In a land torn asunder by incessant warfare, it is time to assemble your own band of hardened warriors and enter the fray. Lead your men into battle, expand your realm, and claim the ultimate prize: the throne of Calradia!","['Paradox Interactive', 'Taleworlds']"
9507,2008,Nervous Brickdown,main_game,nervous-brickdown,['Nintendo DS'],['Puzzle'],"['1', '268435465', '536875071']",['E'],47.0,0,"['Toby: The Secret Mine', ""Don't Knock Twice"", 'Block Kuzushi', 'Knock Out!!', 'Blockids', 'Thunder & Lightning', 'Pikuniku', 'Injection', 'Turn It On!', 'Havocado']",['Action'],Nervous Brickdown (known as SuperLite 2500 Brickdown [2] and published by Success in Japan) is a breakout clone video game developed by the French team Arkedo Studio and published by Eidos Interactive for Nintendo DS.,"['Eidos Interactive', 'Arkedo Studio']"
19962,2015,Legend of Kay Anniversary,remaster,legend-of-kay-anniversary,"['PC (Microsoft Windows)', 'PlayStation 3', 'Xbox 360', 'Mac', 'Wii U', 'PlayStation 4', 'Nintendo Switch']","['Platform', 'Role-playing (RPG)', 'Adventure', 'Arcade']","['1', '268435464', '268435468', '268435487', '268435489', '536871581', '536871945', '536872070', '536872406', '536873064', '536874916', '536875046', '536875062', '536875074', '536875081', '536875157', '536875199', '536875204', '536875241', '536875259', '536875271', '536875324', '536875521', '536875595', '536875629', '536875754', '536875809', '536875843', '536875941', '536876435', '536876920', '536894845']","['Twelve', 'E10', 'USK_12', 'CLASS_IND_Ten']",59.99658171597858,7,"['Get Even', 'Endless Legend', 'Aarklash: Legacy', 'Ziggurat', 'Human: Fall Flat', 'Vagante', 'Legrand Legacy', 'Dead Cells', 'Children of Morta', 'Dream Alone']",['Action'],"10 years after its initial release, Legend of Kay - Anniversary is a thoroughly remastered version of the original game: high-resolution textures; new, more detailed character models; modern rendering techniques and crystal-clear surround sound give this great classic a new shine. Full of fond allusions to old martial arts films and pop culture quotes, Legend of Kay - Anniversary is both an incredibly funny game and a challenging action-adventure for young and old alike.","['THQ Nordic', 'Kaiko', 'Kaiko', 'Nordic Games Group']"
25018,2007,Spanish for Everyone!,main_game,spanish-for-everyone,['Nintendo DS'],['Puzzle'],"['34', '268435465', '536871132', '536873835']",['E'],,0,"['Digging Jim', 'Winds of Revenge', ""Grandpa's Workshop"", 'Mind Games', 'Wordscapes', 'Whirly Word HD', 'Munchkin Match', 'Turn It On!', ""A Fisherman's Tale"", 'Swap n Merge']",['Educational'],,"['Activision Publishing', 'Humagade Inc.']"
9068,2013,Battle Princess of Arcadias,main_game,battle-princess-of-arcadias,['PlayStation 3'],"['Fighting', 'Platform', 'Role-playing (RPG)', 'Adventure']","['1', '17', '268435460', '268435464', '268435468', '268435487', '536870990', '536871938', '536875157']","['T', 'Sixteen']",,0,"['Forgotton Anne', 'God Eater 3', 'Tanzia', 'Immortal: Unchained', 'Dragon: Marked for Death', 'The Elder Scrolls VI', 'Eternity: The Last Unicorn', 'Anima: Gate of Memories - The Nameless Chronicles', 'The Elder Scrolls: Blades', 'Torchlight III']","['Action', 'Fantasy']","The kingdom of Schwert was once peaceful and beautiful. But now it's been overrun by monsters, and as the Battle Princess Plume, it's up to you to set things right in this colorful, high- speed action RPG! Recruit a group of warriors and engage in skirmishes against the enemy before taking on huge and powerful bosses in epic siege battles!","['Apollo Software', 'Nippon Ichi Software', 'NIS America']"
59958,2015,Angelique Retour,remake,angelique-retour,"['PlayStation Portable', 'PlayStation Vita']","['Simulator', 'Strategy', 'Adventure', 'Visual Novel']","['31', '44', '268435469', '268435471', '268435487', '268435490', '536871270', '536871874', '536872225', '536872849', '536895148', '536895387', '536903381']",['CERO_B'],,0,"['If My Heart Had Wings', 'Star Control: Origins', 'Force of Nature', 'Survivalist', 'Dream Daddy: A Dad Dating Simulator', 'Ancient Cities', 'Super Seducer 2', 'Change: A Homeless Survival Experience', 'Date A Live: Ren Dystopia', 'Neo Angelique Tenshi no Namida']","['Drama', 'Romance']","Angelique Retour is the remake of Angelique. It was one of the surprise announcements during the Neoromance 20th Anniversary stage event, the other being Harukanaru Toki no Naka de 6. It is the first Angelique game to be on the PS Vita. Hachi-roku-hachi-ko is the character designer for this game.

Keiko Erikawa said in two Famitsu interviews that she has always wanted to revisit the IP. She continues to be proud of it, believing that its success helped pave a new market for female audiences. Erikawa wanted this particular title to be made in gratitude to the fans who have followed the Neoromance brand since its beginnings and to reintroduce the IP to younger audiences.

The Treasure Box edition includes an illustration book, a book containing published versions of the event illustrations, an original soundtrack CD, a bromide art card set of ten romanceable characters, and fastener charms of the romanceable characters. The 20th Anniversary edition has the Treasure Box edition merchandise and the following extras: a Hachi-roku-hachi-ko illustrated tarot card set, a Kairi Yura comic called Angelique ~Secret Sacrea~, two Kairi Yura illustrations, and a drama CD with messages from the romanceable characters. The Gamecity Set can be appended to any purchase of the game; it includes a character illustration book different from the boxed editions and an Angelique themed corsage clip. Purchase the game from Gamecity Shopping to receive an original short story pamphlet. Reserve the title at various store outlets to receive different merchandise.","['Ruby Party', 'Koei']"
6344,2001,Car Battler Joe,main_game,car-battler-joe,"['Game Boy Advance', 'Wii U']","['Racing', 'Role-playing (RPG)']","['1', '268435466', '268435468', '536870937', '536870981', '536871422', '536875309', '536875434', '536875830', '536877162', '536901402']",['E'],,0,"['Rising World', 'How to Survive 2', 'Miscreated', 'Borderlands 3', 'Code Vein', 'Survivalist', 'Dragon: Marked for Death', 'Eternity: The Last Unicorn', 'Remnant: From the Ashes', 'Torchlight III']",['Action'],"Play as Joe Todoroki in his quest to become a car battler - like his father before him. His mother says he has the talent, but hard work will be the payoff. Customize a vehicle in the Garage to enhance or diminish its performance. Sign up for jobs, missions, and even tournaments as Joe explores the dangerous highways and byways that surround his village. Other car battlers fight for money and fame, but Joe has a higher calling: to restore his family's honor and bring his father home in Car Battler Joe, a racing RPG!","['Victor Interactive Software', 'Ancient', 'Natsume']"
19591,2016,Dino Dini's Kick Off Revival,main_game,dino-dinis-kick-off-revival,"['PC (Microsoft Windows)', 'PlayStation 4']","['Simulator', 'Sport']","['268435469', '268435470', '536870938', '536870939', '536875258']","['Three', 'E']",70.0,2,"['FIFA Soccer 2002: Major League Soccer', 'Score! Hero', 'ISS Pro Evolution 2', 'Front Office Football Eight', 'Football Manager 2018', 'FIFA 19', 'Pro Evolution Soccer 2019', 'Club Soccer Director 2019', 'FIFA 20', 'eFootball PES 2020']",,"Kick Off Revival brings back the classic, fast-paced soccer game series by legendary game designer Dino Dini.","['Dino Dini', 'The Digital Lounge', 'Plug In Digital']"
85504,2014,Atlantic Quest,main_game,atlantic-quest,['Nintendo 3DS'],"['Puzzle', 'Strategy', 'Card & Board Game']","['268435465', '268435471', '268435491']","['E', 'Three', 'CERO_A']",,0,"['Turn It On!', 'Iris.Fall', 'Super Dragon Ball Heroes: World Mission', 'Getaway Entertainment 6 Pack', 'The Trasamire Campaigns', 'Chess Classic Board Game', 'Kawaii Solitaire 3 in 1', 'Flip Flop - Reversi for Playdate', 'Hola! Reversi', 'Gramik Paint Roller']",,Save the sea from destruction!,"['rokapublish', 'Maximum Games']"
9439,2006,Tycoon City: New York,main_game,tycoon-city-new-york,['PC (Microsoft Windows)'],"['Simulator', 'Strategy']","['28', '33', '268435469', '268435471', '536871291', '536871304', '536871906', '536872070', '536874445', '536875046']","['Three', 'T']",40.0,2,"['Imagine Earth', 'Imperium Romanum', 'Startup Company', 'Another Brick in the Mall', 'Judgment: Apocalypse Survival Simulation', 'Software Inc.', 'TransOcean: The Shipping Company', 'Anno 1800', 'Academia: School Simulator', 'Planet Zoo']","['Business', 'Sandbox']","Here's your chance to make it big in the Big Apple... New York City, the city that never sleeps! Go for broke building your own Manhattan empire, creating and customising over 100 types of major businesses: run a hot nightclub, oversee a media conglomerate, open a lucrative Broadway theatre - the choices are endless. As your success grows, so will your reputation - you'll be the toast of Manhattan, with the city at your feet. 
 
With world-renowned landmarks, true-to-life neighbourhoods, and spectacular New York City events, you're constantly in the thick of the action, becoming a major mogul in America's most exciting metropolis. High-profile industries, real-world brands, and a bustling 24-hour city give every player the chance to make it big.","['Deep Red Games', 'Atari']"
43397,2006,Virtua Pro Football,main_game,virtua-pro-football,['PlayStation 2'],['Sport'],"['268435470', '536870938', '536875054', '536875140']",,,0,"['Score! Hero', 'ISS Pro Evolution 2', ""Tony Meola's Sidekicks Soccer"", 'J-League Pro Soccer Club o Tsukurou! 3', ""Sven-Göran Eriksson's World Challenge"", 'FIFA 19', 'Club Soccer Director 2019', 'FIFA 20', 'Real Football 2019', 'eFootball PES 2020']",,"Virtua Pro Football, known in Japan as World Football Climax, is a PlayStation 2 soccer simulation video game, released by Sega in 2006. The former Italian footballer Roberto Baggio endorsed the Japanese version, having appeared in the TV commercial, flyer and merchandising.",
43935,1998,Adidas Power Soccer 98,main_game,adidas-power-soccer-98,['PlayStation'],['Sport'],"['268435470', '536870938', '536875054', '536875623']",['E'],,0,"['FIFA Soccer 2002: Major League Soccer', 'Score! Hero', 'ISS Pro Evolution 2', ""Adidas Power Soccer International '97"", 'FIFA 19', 'Pro Evolution Soccer 2019', 'Club Soccer Director 2019', 'FIFA 20', 'Real Football 2019', 'eFootball PES 2020']",,"ADIDAS POWER SOCCER ’98 brings the action of soccer to the PlayStation. Thanks to the dynamic camera technology, you’ll get the best view of the action and the camera won’t miss a single flick pass, slide-tackle, or short dribble. All of this combines to make the game feel like a live broadcast. 
 
If realism is not what you are looking for, or if the refs keep rewarding your play with red cards, then switch from the Simulation mode to Arcade mode. With fewer rules and faster play, Arcade mode creates a wide-open game with lots of scoring. ADIDAS POWER SOCCER ’98 provides enough action to keep both fans and casual observers of soccer engrossed in the world’s most popular sport.",
52602,2015,Natsuiro High School: Seishun Hakusho,main_game,natsuiro-high-school-seishun-hakusho,"['PlayStation 3', 'PlayStation 4']",['Adventure'],"['1', '23', '27', '38', '44', '268435487', '536870990', '536871183', '536872416']",,,0,"['Borderlands 3', 'Death Stranding', 'Forgotton Anne', 'Force of Nature', 'God Eater 3', 'Dragon Quest Builders 2', 'The Elder Scrolls VI', ""Assassin's Creed Odyssey"", 'The Elder Scrolls: Blades', 'Dude Simulator 2']","['Action', 'Stealth', 'Comedy', 'Open world', 'Romance']",Open world photography game from D3 Publisher.,"['D3Publisher', 'Tamsoft']"
56773,2001,Kazoku Keikaku,main_game,kazoku-keikaku,['PC (Microsoft Windows)'],,,,,0,,,"Kazoku Keikaku is a visual novel with a multi-layered story, gorgeous characters, and a cast of world-class voice actors.",
22598,2006,Rainbow Islands Revolution,remaster,rainbow-islands-revolution,['Nintendo DS'],['Platform'],"['1', '268435464', '536873064']","['Three', 'E']",,0,"['Crash Bandicoot: The Wrath of Cortex', 'Toby: The Secret Mine', 'Pepper Grinder', 'Pikuniku', 'Crackle Cradle', 'Sexy Hiking', 'Parky and the Yellow Submarine', 'Big Crown: Showdown', 'Havocado', 'SolSeraph']",['Action'],"This is an updated version of Rainbow Islands, the sequel to Bubble Bobble, taking the form of a platform game where the player must ascend through vertical levels that are slowly sinking into the ocean. The objective of the source material is to reach the top of each level, taking out any enemies in the way by firing magical rainbows that can trap or eliminate foes as well as providing bridges for the player to walk on. Rainbows remain onscreen for a short amount of time but can be ?broken? by the player if they jump on them. Once broken, the rainbow will fall off the screen, taking out the first enemy it touches. The game also features a pleasing bonus item system where dispatched enemies leave behind items of food that have varying point values and power-ups that have a range of helpful effects. The major feature of this re-interpretation is shifting the entire game away from traditional controls by implementing a global touchscreen control system which radically alters the way in which the game plays. The game is also displayed across both screens of the DS. Rather than being fired by a button press, rainbows are now drawn directly onto the gameplay area using the stylus and movement is executed by dragging the player?s character around the levels. The objective is still to reach the top of the level, but the time limit has been extended to account for the player being unable to move and use rainbows simultaneously. Rainbows are now broken by pressing the stylus onto them.","['Codemasters', 'Dreams']"
6413,2002,Virtual Kasparov,main_game,virtual-kasparov,"['PlayStation', 'Game Boy Advance']","['Simulator', 'Strategy']","['268435469', '268435471', '536871292']",['E'],,0,"['Sovereignty: Crown of Kings', 'Polaris Sector', 'Another Brick in the Mall', 'Order of Battle: World War II', 'Supreme Ruler Ultimate', 'TransOcean: The Shipping Company', 'Bronze Age', 'SuperPuzzleGalaxy', 'Ancient Cities', 'Business Magnate']",,"Kasparov in your pocket! The most brilliant chess player ever will be your personal trainer, sharing with you his technical knowledge and the history of the game... Can you raise the challenge and play head to head against him?",['Titus Software']
477,2003,Commandos 3: Destination Berlin,main_game,commandos-3-destination-berlin,"['PC (Microsoft Windows)', 'Mac']","['Strategy', 'Tactical']","['1', '22', '23', '39', '268435471', '268435480', '536870931', '536871595', '536871905', '536872070', '536875046', '536875257', '536875773', '536875839', '536876499', '536876798', '536877928', '536878326', '536878410', '536878420']","['T', 'Twelve', 'CLASS_IND_Sixteen']",75.12420569438805,72,"['Commandos 2: Men of Courage', 'Commandos: Behind Enemy Lines', 'Men of War: Red Tide', 'Praetorians', 'Imperial Glory', 'Soldiers: Heroes of World War II', 'Day of Infamy', 'Command Ops 2', 'UBoat', 'Partisans 1941']","['Action', 'Historical', 'Stealth', 'Warfare']",Third part of the legendary tactical strategic saga from Pyro Studios,"['Pyro Studios', 'Eidos Interactive', 'Feral Interactive', 'Zonic Limited', 'Kalypso Media Digital', 'Proein']"
51011,2009,Army Rescue,main_game,army-rescue,['Wii'],,['1'],['E'],,0,"['Nights of Azure 2: Bride of the New Moon', 'White Cat Project', 'Garena Free Fire', 'PUBG Mobile', 'Battle Royale : Survival.io Zombie', 'Gears 5', 'Rogue Heist', 'Call of Duty: Mobile', 'Samurai Shodown', 'Havocado']",['Action'],"We are at war, soldier! We must infiltrate the enemy base in order to rescue our beloved king! Take the ultimate leap and command your forces to victory! 
 
Army Rescue is an action-puzzle game fit for all ages and gamers. Put your reflexes and hand-eye coordination skills to the ultimate test: Accurately time, cut and catch your soldiers while evading enemy fire and destroying your adversaries.",
6747,2007,Azada,main_game,azada,"['Linux', 'PC (Microsoft Windows)', 'Mac', 'Nintendo 3DS']","['Puzzle', 'Strategy', 'Adventure', 'Indie', 'Card & Board Game']","['268435465', '268435471', '268435487', '268435488', '268435491', '536871013', '536871138', '536871599', '536872070', '536872211', '536873156', '536875046', '536875050', '536875125', '536876122', '536878509']","['E', 'Seven', 'GRAC_ALL']",60.10660980810235,5,"['Myst', 'Unclaimed World', 'Rusty Lake: Roots', 'Semblance', 'Pikuniku', 'Dream Alone', 'Bad North', 'Ancient Cities', ""A Fisherman's Tale"", 'Iris.Fall']",,"Trapped in a magical puzzle book, the adventurous Titus needs your help to release him from his spell. To do this, you must solve the tricky puzzles of Azada. Crack the series of puzzles and fill in the missing pages of the enchanted book to free Titus from his prison. Loads of unique puzzles to solve.","['Big Fish Games', 'Big Fish Studios', 'Engine Software']"
62459,2010,Zettai Meikyuu Grimm: Nanatsu no Kagi to Rakuen no Otome,main_game,zettai-meikyuu-grimm-nanatsu-no-kagi-to-rakuen-no-otome,['PlayStation Portable'],"['Adventure', 'Visual Novel']","['17', '44', '268435487', '268435490', '536871138', '536871874', '536871981', '536872225', '536872849', '536873578', '536895135', '536895148', '536895387', '536896187']",['CERO_B'],,0,"['Jade Empire', 'Fire Emblem: Three Houses', 'Crimson Empire: Circumstances to Serve a Noble', 'Eternity: The Last Unicorn', 'Diabolik Lovers Chaos Lineage', 'Date A Live: Ren Dystopia', 'Pokémon Shield', ""Majo'ou"", 'Okashi na Shima no Peter Pan: Sweet Never Land', 'Real Rode']","['Fantasy', 'Romance']",A fantasy otome game.,['Karin Entertainment']
8877,2000,Hogs of War,main_game,hogs-of-war,"['PC (Microsoft Windows)', 'PlayStation', 'PlayStation 3']","['Strategy', 'Turn-based strategy (TBS)', 'Tactical']","['1', '27', '39', '268435471', '268435472', '268435480', '536870913', '536870941', '536871327', '536872019', '536872211', '536872666', '536874743', '536875074', '536875125', '536875159', '536875160', '536875171', '536875199', '536875202', '536875271', '536875315', '536875322', '536875448']","['T', 'USK_12']",71.07157982710933,41,"['Breach & Clear', 'Worms', 'Sniper: Ghost Warrior 3', 'Battle Brothers', 'Escape from Tarkov', 'Legrand Legacy', 'Fire Emblem: Three Houses', 'Bannermen', ""Girls' Frontline"", ""Baldur's Gate 3""]","['Action', 'Comedy', 'Warfare']","Hogs of War is a turn-based tactics game where players take turns controlling individual members of their squad of hogs to engage in combat with the opposition, similar to Worms. Each turn, a player takes control of a single squad member in a third-person perspective to move around the map, including jumping over terrain and swimming over bodies of water, yet can only engage in combat when stationary. Each turn has a set time limit and ends if the timer counts down to zero, the player skips their turn, a weapon or ability is used or if they have accidentally injured themselves such as walking into a mine field or falling from a high surface. Other hazards include bodies of water that, while they can be swam in, is damaging to nearly all types of soldiers and drains health as they swim. If a teammate is knocked into water by an opponent, they will automatically swim to the nearby shore line. While difficult, it is also possible to knock hogs off the map resulting in instant death. If all health is gone and the player is on land, they will fall over with a last comical remark before exploding.","['Infogrames Studios', 'Sony Computer Entertainment']"
44979,2000,Point Blank 3,main_game,point-blank-3,"['PlayStation', 'Arcade']",['Shooter'],"['1', '268435461', '536873064']",['T'],,0,"['Borderlands 3', 'GentleMoon 2', 'Phantomers Insurreccion', 'Rico', 'Contraband Police', 'PUBG Mobile', 'Gears 5', 'Wolfenstein: Cyberpilot', 'Call of Duty: Mobile', 'Call of Duty: Modern Warfare']",['Action'],"The escapades of Namco's Dr. Dan and Dr. Don continue in Point Blank 3, the third edition of the irreverent, mini-game based light-gun series. A selection of 80 events are offered, many of which thrust the hapless duo into situations that require timely intervention by the player on their behalf, testing your reflexes and shooting accuracy at the same time. The myriad of events present the player with basic tasks that range in both scope and difficulty. A plethora of mini-game formats are provided that include shooting color-coded targets to protecting the two numbskulls from threatening objects, to those that require the player to perform rudimentary mathematics calculations before shooting the correct answer. Cameo appearances by Tekken characters, classic Namco franchises and other such in-jokes abound in the many scenarios players will find themselves embroiled.","['Namco Limited', 'Namco Limited', 'Namco Hometek', 'TOSE Co., Ltd.']"
50395,2003,Uru: Ages Beyond Myst,main_game,uru-ages-beyond-myst,['PC (Microsoft Windows)'],"['Puzzle', 'Adventure']","['17', '43', '268435465', '268435487']",['E'],,0,"['Myst', 'Rusty Lake Hotel', 'Quern - Undying Thoughts', 'GreedFall', 'The Room: Old Sins', 'Blacksad: Under the Skin', 'Unforeseen Incidents', ""A Fisherman's Tale"", 'Memorrha', 'Vampire: The Masquerade - Bloodlines 2']","['Fantasy', 'Mystery']","From the makers of Myst and Riven comes the next chapter of the Myst franchise. In Uru: Ages Beyond Myst, you'll journey through a variety of different ages and discover the lost civilization of the D'ni people. This time, you don't have to point and click to move around--you can explore each age in real-time 3D. Create your own character and spend hours discovering mysterious areas, solving a large variety of mind-challenging puzzles, and following an epic storyline.","['Cyan Worlds', 'Cyan Worlds']"
43276,2007,Elvandia Story,main_game,elvandia-story,['PlayStation 2'],"['Role-playing (RPG)', 'Strategy']","['268435468', '268435471']",,,0,"['Might & Magic Heroes VII', 'Tears of Avia', 'Eador: Imperium', 'Legends of Aria', 'Castle Burn - RTS Revolution', 'Super Seducer 2', 'Change: A Homeless Survival Experience', 'Dungeon of Dragon Knight', 'Trials of Fire', 'Tactics V: ""Obsidian Brigade""']",,"The story revolves around Ashley, son of a Lord from the State of Kastol, who recently returned to his home town. While he is with his friends, he receives a message that the neighbouring State of Lumen is under attack from the north by the troops of Genes. He decides to stop Genes and starts his journey to Lumen in order to end the fight and restore peace on the continent.",
44744,1997,Puzzle Star Sweep,main_game,puzzle-star-sweep,"['PlayStation', 'Game Boy', 'Arcade']",['Puzzle'],['268435465'],['E'],48.98022,0,"['Numba Deluxe', 'Digging Jim', 'Winds of Revenge', 'Hayama Reiko no Date de Blackjack', 'Same Game for Windows', 'Word Cross Puzzle', 'Whirly Word HD', 'Word Charm', 'Munchkin Match', 'Turn It On!']",,"In this vaguely Tetris-like game, players score points by eliminating ""star blocks."" A star block is a colored rectangle with a star on one end of it, and blocks are eliminated when the stars of two like-colored blocks touch each other. While the game is being played, star blocks and obstacles rise from the bottom of the screen while the player moves and rotates a cursor which determines where additional star blocks will be thrown into play from off-screen. The game features single-player and competitive play as well as a story mode featuring boss creatures and a bizarre plot -- apparently the whole game is actually a sport in which children poke a creature known as a star pig with sticks in order to make it vomit star blocks","['Axela', 'Namco', 'A1 Games']"
56516,2009,Battle Spirits: Kiseki no Hasha,main_game,battle-spirits-kiseki-no-hasha,['PlayStation Portable'],,,,,0,,,"Battle Spirits Kiseki no Hasha was the first Battle Spirits video game, and the first to appear on the PSP console. It was released November 12th, 2009.",['Bandai']
36338,2014,X-Plane 10 Global,main_game,x-plane-10-global,"['Linux', 'PC (Microsoft Windows)', 'Mac']",['Simulator'],['268435469'],,50.0,0,"['Sovereignty: Crown of Kings', 'Polaris Sector', 'TransOcean: The Shipping Company', 'Bronze Age', 'SuperPuzzleGalaxy', 'WildCraft: Wild Sim Online', 'Energy Joe', 'Simstory: Live As You Wish', 'Diesel Brothers: The Game', 'Business Magnate']",,"X-Plane 10 Global is the latest version of a simulator that has been in development continuously for almost 20 years. This latest version of X-Plane 10 brings numerous improvements and enhancements for PC, Mac and Linux virtual pilots, unleashing the power of modern systems with its 64 bit processing and multi-core support.",['Aerosoft GmbH']
49367,2006,The Cheetah Girls,main_game,the-cheetah-girls,['Game Boy Advance'],,['1'],['E'],,0,"['Nights of Azure 2: Bride of the New Moon', 'White Cat Project', 'Garena Free Fire', 'PUBG Mobile', 'Battle Royale : Survival.io Zombie', 'Gears 5', 'Rogue Heist', 'Call of Duty: Mobile', 'Samurai Shodown', 'Havocado']",['Action'],"Players take on the role of each of the four Cheetah Girls - Galleria, Chanel, Aquanetta and Dorinda, plus Galleria's pedigree pooch, Toto. To prepare for a big gig in Barcelona, players create their own tunes in the music studio, choreograph dance moves and coordinate Cheeta-licious outfits. The game also features mini jobs for each girl - flip ribs on the grill with Aqua; teach dance with Dorinda; make music with Galleria and Toto at home or coordinate outfits at a high-end fashion store with Chanel.","['Gorilla Systems Corporation', 'Buena Vista Games']"
84311,2006,Rozen Maiden: Duellwalzer,main_game,rozen-maiden-duellwalzer,['PlayStation 2'],['Visual Novel'],['268435490'],,,0,"[""KonoSuba: God's Blessing on this Wonderful World! Judgment on this Greedy Game!"", 'Adventure of a Lifetime', 'Chirk', 'RehAIbilitation', 'Aeryth', 'Nothing Somewhere', 'Planetary Attraction', 'To Dust', 'Everlasting Flowers', 'Gote to Handa']",,,
51027,2010,Winter Blast: 9 Snow & Ice Games,main_game,winter-blast-9-snow-and-ice-games,['Wii'],['Sport'],['268435470'],['E'],,0,"['Real Football 2008', 'Pro Yakyuu Spirits 2019', 'Madden NFL 20', 'Real Football 2016', 'Real Football 2014', 'Real Football 2015', 'Real Football 2017', 'Real Football 2018', 'Real Football 2019', 'NHL 20']",,"Get ready for the ultimate Winter Sports package! Featuring Ice Hockey, Long Jump and more, Winter Blast: Snow & Ice Games brings all the excitement of the winter games into your home. Includes 9 exciting games, Wii Balance Board support and addictive multiplayer game types for the whole family.",
